央视频道,#genre#
TVB星河,http://119.125.104.88:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&down=1
三明综合,http://117.27.190.42:9998/tsfile/live/23298_1.m3u8?key=txiptv&playlive=1&authid=0
上海,http://123.189.36.103:9901/tsfile/live/1133_1.m3u8?key=txiptv&playlive=1&authid=0
上海纪实,http://113.195.8.69:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=0&authid=0
上海都市,http://222.71.95.178:9901/tsfile/live/0001_18.m3u8?key=txiptv&playlive=1&authid=0
世界地理,http://221.225.236.123:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
世界地理,http://180.213.174.231:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
东奥纪实,http://123.138.216.44:9902/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
东方财经,http://113.195.8.69:9901/tsfile/live/1081_1.m3u8?key=txiptv&playlive=1&authid=0
中国天气,http://113.195.8.69:9901/tsfile/live/1083_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育,http://222.142.199.205:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育,http://113.57.20.158:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
中国音乐,http://119.125.104.88:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&down=1
五华台,http://119.125.104.88:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&down=1
优漫卡通,http://58.218.184.182:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://14.204.12.178:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
优漫卡通,http://123.189.36.103:9901/tsfile/live/1090_1.m3u8?key=txiptv&playlive=1&authid=0
佳嘉卡通,http://123.189.36.103:9901/tsfile/live/1091_1.m3u8?key=txiptv&playlive=1&authid=0
先锋乒羽,http://113.195.8.69:9901/tsfile/live/1071_1.m3u8?key=txiptv&playlive=0&authid=0
全纪实,http://180.213.174.231:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
公共,http://14.204.12.178:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
公共,http://36.35.16.98:9901/tsfile/live/0001_37.m3u8?key=txiptv&playlive=0&authid=0
兵器科技,http://113.195.8.69:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=0&authid=0
兵器科技,http://221.225.236.123:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://119.125.104.88:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&down=1
凤凰资讯,http://119.125.104.88:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&down=1
凤凰资讯,http://221.225.236.123:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
凤凰资讯,http://117.27.190.42:9998/tsfile/live/23279_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://113.195.8.69:9901/tsfile/live/1082_1.m3u8?key=txiptv&playlive=1&authid=0
北京,http://123.189.36.103:9901/tsfile/live/1151_1.m3u8?key=txiptv&playlive=1&authid=0
北京卡通,http://222.142.199.205:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
北京卡通,http://115.48.61.3:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
北京卡通,http://14.204.12.178:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0
南平综合,http://117.27.190.42:9998/tsfile/live/23295_1.m3u8?key=txiptv&playlive=1&authid=0
南方五,http://119.125.104.88:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&down=1
南方四,http://119.125.104.88:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&down=1
卡酷动漫,http://123.189.36.103:9901/tsfile/live/1087_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画,http://171.116.255.210:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://110.53.218.182:9902/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://111.225.112.26:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷酷通,http://113.195.8.69:9901/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://14.204.12.178:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
哈哈炫动,http://123.154.253.138:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
哈哈炫动,http://60.12.183.46:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
哈哈炫动,http://113.195.8.69:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
嘉佳卡通,http://115.48.61.3:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://123.10.70.104:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://222.142.199.205:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://119.125.104.88:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&down=1
嘉佳卡通,http://113.109.117.237:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://219.137.231.40:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://14.204.12.178:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
四川,http://123.189.36.103:9901/tsfile/live/1130_1.m3u8?key=txiptv&playlive=1&authid=0
四海钓鱼,http://113.195.8.69:9901/tsfile/live/1091_1.m3u8?key=txiptv&playlive=0&authid=0
天映,http://119.125.104.88:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&down=1
天津,http://123.189.36.103:9901/tsfile/live/1129_1.m3u8?key=txiptv&playlive=1&authid=0
女性时尚,http://113.195.8.69:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=0&authid=0
女性时尚,http://180.213.174.231:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
娱乐,http://14.204.12.178:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
孝义电视台,http://116.135.39.181:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
宁德综合,http://117.27.190.42:9998/tsfile/live/23296_1.m3u8?key=txiptv&playlive=1&authid=0
安徽,http://123.189.36.103:9901/tsfile/live/1152_1.m3u8?key=txiptv&playlive=1&authid=0
安徽国际,http://36.35.16.98:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
安阳公共,http://115.48.61.3:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
安阳新闻综合,http://115.48.61.3:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
安阳科教,http://115.48.61.3:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动漫,http://116.135.39.141:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
山东,http://123.189.36.103:9901/tsfile/live/1134_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://119.163.199.98:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://222.134.245.16:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
山东少儿,http://123.129.70.178:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
山东综艺,http://124.128.73.58:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
山东齐鲁,http://222.134.245.16:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
山歌,http://119.125.104.88:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&down=1
山西公共,http://116.135.39.141:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
山西经济,http://116.135.39.141:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
常德新闻综合,http://223.151.51.74:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://219.137.231.40:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://119.125.104.88:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&down=1
广东体育,http://113.109.117.237:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
广东公共,http://219.137.230.245:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东公共,http://119.125.104.88:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&down=1
广东公共,http://219.137.231.40:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东公共,http://113.109.117.237:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东南方购物,http://119.125.104.88:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&down=1
广东少儿,http://113.109.117.237:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广东少儿,http://219.137.230.245:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广东新闻,http://219.137.230.245:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
广东新闻,http://119.125.104.88:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&down=1
广东新闻,http://219.137.231.40:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
广东新闻,http://113.109.117.237:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://113.109.117.237:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://219.137.230.245:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://119.125.104.88:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&down=1
广东珠江,http://61.141.202.118:9901/tsfile/live/0125_3.m3u8?key=txiptv&playlive=0&authid=0
广东珠江,http://219.137.231.40:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
快乐垂钓,http://113.195.8.69:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=0&authid=0
快乐购,http://116.128.242.83:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
文化精品,http://113.195.8.69:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=0&authid=0
新动漫,http://113.195.8.69:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=0&authid=0
新科动漫,http://219.137.230.245:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
新科动漫,http://113.109.117.237:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
新科动漫,http://219.137.231.40:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
新闻综合,http://222.71.95.178:9901/tsfile/live/0001_17.m3u8?key=txiptv&playlive=1&authid=0
梨园,http://115.48.61.3:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
梨园,http://113.195.8.69:9901/tsfile/live/1088_1.m3u8?key=txiptv&playlive=0&authid=0
欢笑剧场,http://113.195.8.69:9901/tsfile/live/1084_1.m3u8?key=txiptv&playlive=1&authid=0
武术世界,http://113.195.8.69:9901/tsfile/live/1087_1.m3u8?key=txiptv&playlive=0&authid=0
汉寿综合,http://223.151.51.74:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
江苏,http://123.189.36.103:9901/tsfile/live/1140_1.m3u8?key=txiptv&playlive=1&authid=0
江苏城市,http://58.221.158.155:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
江苏城市,http://58.216.229.130:9901/tsfile/live/0120_3.m3u8?key=txiptv&playlive=1&authid=0
江苏综艺,http://58.221.158.155:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
江苏综艺,http://58.216.229.130:9901/tsfile/live/0120_4.m3u8?key=txiptv&playlive=1&authid=0
江西教育,http://113.195.8.69:9901/tsfile/live/1092_1.m3u8?key=txiptv&playlive=0&authid=0
河南公共,http://222.142.199.205:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
河南公共,http://219.154.240.173:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
河南公共,http://115.48.61.3:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
河南新农村,http://219.154.240.173:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
河南新农村,http://222.142.199.205:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
河南新农村,http://115.48.61.3:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
河南新闻,http://222.142.199.205:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
河南新闻,http://219.154.240.173:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
河南新闻,http://123.10.70.104:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河南新闻,http://115.48.61.3:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
河南民生,http://222.142.199.205:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河南民生,http://125.43.244.216:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
河南民生,http://115.48.61.3:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
河南法制,http://222.142.199.205:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
河南法制,http://115.48.61.3:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
河南电视剧,http://222.142.199.205:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
河南电视剧,http://115.48.61.3:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
河南都市,http://219.154.240.173:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
河南都市,http://222.142.199.205:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河南都市,http://115.48.61.3:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
河南都市,http://125.43.244.216:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
济南综合,http://124.128.73.58:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
济南都市,http://124.128.73.58:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
浙江,http://123.189.36.103:9901/tsfile/live/1128_1.m3u8?key=txiptv&playlive=1&authid=0
浙江少儿,http://115.215.143.46:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
浙江少儿,http://115.215.143.100:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
浙江新闻,http://115.215.143.46:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
浙江新闻,http://115.215.143.100:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
浙江经视,http://115.215.143.46:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
浙江经视,http://115.215.143.100:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
海看大片,http://124.128.73.58:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
涿州新闻,http://111.225.112.26:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
深圳,http://123.189.36.103:9901/tsfile/live/1132_1.m3u8?key=txiptv&playlive=1&authid=0
深圳电视剧,http://61.141.202.118:9901/tsfile/live/0126_3.m3u8?key=txiptv&playlive=1&authid=0
湖北,http://123.189.36.103:9901/tsfile/live/1144_1.m3u8?key=txiptv&playlive=1&authid=0
湖北公共,http://59.173.183.242:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
湖北公共新闻,http://59.173.243.210:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
湖北垄上,http://59.173.243.210:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
湖北垄上,http://113.57.20.158:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
湖北电视台,http://59.173.243.210:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://59.173.183.242:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://113.57.20.158:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://59.173.183.242:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖南公共,http://124.228.160.246:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
湖南公共,http://116.128.224.11:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
湖南国际,http://42.48.17.188:9901/tsfile/live/37229_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://116.128.242.83:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
湖南导视,http://116.128.242.83:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电视剧,http://116.128.242.83:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电视剧,http://42.48.17.188:9901/tsfile/live/37219_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视,http://116.128.242.83:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视,http://124.228.160.246:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://116.128.242.83:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://110.53.218.182:9902/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://116.128.224.11:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
湖南都市,http://42.48.17.188:9901/tsfile/live/37218_1.m3u8?key=txiptv&playlive=1&authid=0
湖南金鹰卡通,http://42.48.17.188:9901/tsfile/live/37222_1.m3u8?key=txiptv&playlive=1&authid=0
漳州综合,http://117.27.190.42:9998/tsfile/live/23303_1.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://119.125.104.88:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&down=1
炫动卡通,http://123.189.36.103:9901/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://115.215.143.46:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://115.215.143.100:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
热播剧场,http://115.48.61.3:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
电视剧轮播,http://116.135.39.141:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
电视指南,http://180.213.174.231:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
社会与法,http://116.135.39.141:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
福州综合,http://117.27.190.42:9998/tsfile/live/23301_1.m3u8?key=txiptv&playlive=1&authid=0
福建东南,http://222.142.199.205:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
福建东南,http://115.48.61.3:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
福建少儿,http://117.27.190.42:9998/tsfile/live/23290_1.m3u8?key=txiptv&playlive=1&authid=0
福建教育,http://117.27.190.42:9998/tsfile/live/23292_1.m3u8?key=txiptv&playlive=1&authid=0
福建文体,http://117.27.190.42:9998/tsfile/live/23291_1.m3u8?key=txiptv&playlive=1&authid=0
福建新闻,http://117.27.190.42:9998/tsfile/live/23286_1.m3u8?key=txiptv&playlive=1&authid=0
福建旅游,http://117.27.190.42:9998/tsfile/live/23288_1.m3u8?key=txiptv&playlive=1&authid=0
福建电视剧,http://117.27.190.42:9998/tsfile/live/23287_1.m3u8?key=txiptv&playlive=1&authid=0
福建综合,http://117.27.190.42:9998/tsfile/live/23284_1.m3u8?key=txiptv&playlive=1&authid=0
科教,http://36.35.16.98:9901/tsfile/live/0001_39.m3u8?key=txiptv&playlive=0&authid=0
移动电视,http://123.189.36.103:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
第一剧场,http://113.195.8.69:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=0&authid=0
经济生活,http://123.154.253.138:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0
经济生活,http://36.35.16.98:9901/tsfile/live/0001_35.m3u8?key=txiptv&playlive=0&authid=0
经济科教,http://119.125.104.88:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&down=1
经济科教,http://119.125.104.88:9901/tsfile/live/1069_1.m3u8?key=txiptv&playlive=1&down=1
综艺,http://36.35.16.98:9901/tsfile/live/0001_38.m3u8?key=txiptv&playlive=0&authid=0
翡翠台,http://119.125.104.88:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&down=1
自办,http://223.151.51.74:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
茶,http://113.195.8.69:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=0&authid=0
茶,http://180.213.174.231:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
莆田综合,http://117.27.190.42:9998/tsfile/live/23302_1.m3u8?key=txiptv&playlive=1&authid=0
谍战剧场,http://115.48.61.3:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
谍战剧场,http://119.125.104.88:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&down=1
足球,http://113.57.20.158:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁公共,http://123.189.36.103:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁北方,http://123.189.36.103:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁经济,http://123.189.36.103:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
都市,http://182.117.136.179:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
都市,http://14.204.12.178:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
都市,http://182.117.136.16:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
都市剧场,http://180.213.174.231:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
重庆少儿超,http://27.8.233.175:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
重庆新闻超,http://27.8.233.175:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://222.142.199.205:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://125.43.244.216:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://115.48.61.3:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://111.225.112.26:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://115.215.143.100:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://113.109.117.237:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://113.57.20.158:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://115.48.61.3:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://117.27.190.42:9998/tsfile/live/23278_1.m3u8?key=txiptv&playlive=1&authid=0
钱江,http://123.154.253.138:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0
陕西一套,http://124.116.183.146:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
陕西三套,http://124.116.183.146:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
陕西四套,http://124.116.183.146:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
雅趣,http://180.213.174.231:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://113.195.8.69:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0
风云剧场,http://113.195.8.69:9901/tsfile/live/1085_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://113.195.8.69:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=0&authid=0
风云足球,http://123.189.36.103:9901/tsfile/live/1122_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://113.195.8.69:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=0&authid=0
马鞍山公共,http://223.241.247.214:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
马鞍山新闻,http://223.241.247.214:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
高尔夫,http://113.195.8.69:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0
高碑店综合,http://111.225.49.212:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
高碑店综合,http://111.225.50.212:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
魅力音乐,http://125.43.244.216:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
黄河电视台,http://116.135.39.141:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江,http://123.189.36.103:9901/tsfile/live/1145_1.m3u8?key=txiptv&playlive=1&authid=0
齐鲁,http://124.128.73.58:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
齐鲁,http://119.164.85.150:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
龙岩综合,http://117.27.190.42:9998/tsfile/live/23297_1.m3u8?key=txiptv&playlive=1&authid=0
